source,package,probable_app_name,purpose,transformation,target,status,target_action,alias_action
hyperos3-icons/apps/128/android.png,android,Android,application icon,android -> android,hyperos icons/apps/scalable/android.svg,fallback,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/android.png,android,Android,application icon,android -> android,hyperos icons/apps@2x/scalable/android.svg,fallback,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.ai.obc.cbn.app.png,com.ai.obc.cbn.app,App,application icon,com.ai.obc.cbn.app -> ai-obc-cbn-app,hyperos icons/apps/scalable/ai-obc-cbn-app.svg,fallback,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.ai.obc.cbn.app.png,com.ai.obc.cbn.app,App,application icon,com.ai.obc.cbn.app -> ai-obc-cbn-app,hyperos icons/apps@2x/scalable/ai-obc-cbn-app.svg,fallback,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.alibaba.android.rimet.png,com.alibaba.android.rimet,Rimet,application icon,com.alibaba.android.rimet -> alibaba-android-rimet,hyperos icons/apps/scalable/alibaba-android-rimet.svg,fallback,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.alibaba.android.rimet.png,com.alibaba.android.rimet,Rimet,application icon,com.alibaba.android.rimet -> alibaba-android-rimet,hyperos icons/apps@2x/scalable/alibaba-android-rimet.svg,fallback,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.alibaba.wireless.png,com.alibaba.wireless,Wireless,application icon,com.alibaba.wireless -> alibaba-wireless,hyperos icons/apps/scalable/alibaba-wireless.svg,fallback,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.alibaba.wireless.png,com.alibaba.wireless,Wireless,application icon,com.alibaba.wireless -> alibaba-wireless,hyperos icons/apps@2x/scalable/alibaba-wireless.svg,fallback,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.aliyun.tongyi.png,com.aliyun.tongyi,Tongyi,application icon,com.aliyun.tongyi -> aliyun-tongyi,hyperos icons/apps/scalable/aliyun-tongyi.svg,fallback,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.aliyun.tongyi.png,com.aliyun.tongyi,Tongyi,application icon,com.aliyun.tongyi -> aliyun-tongyi,hyperos icons/apps@2x/scalable/aliyun-tongyi.svg,fallback,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.android.browser.png,com.android.browser,Browser,application icon,com.android.browser -> browser,hyperos icons/apps/scalable/browser.svg,fallback,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.android.browser.png,com.android.browser,Browser,application icon,com.android.browser -> browser,hyperos icons/apps@2x/scalable/browser.svg,fallback,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.android.calculator2.png,com.android.calculator2,Calculator2,application icon,com.android.calculator2 -> calculator,hyperos icons/apps/scalable/calculator.svg,mapped,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.android.calculator2.png,com.android.calculator2,Calculator2,application icon,com.android.calculator2 -> calculator,hyperos icons/apps@2x/scalable/calculator.svg,mapped,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.android.calendar.png,com.android.calendar,Calendar,application icon,com.android.calendar -> calendar,hyperos icons/apps/scalable/calendar.svg,fallback,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.android.calendar.png,com.android.calendar,Calendar,application icon,com.android.calendar -> calendar,hyperos icons/apps@2x/scalable/calendar.svg,fallback,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.android.camera.png,com.android.camera,Camera,application icon,com.android.camera -> camera-photo,hyperos icons/apps/scalable/camera-photo.svg,mapped,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.android.camera.png,com.android.camera,Camera,application icon,com.android.camera -> camera-photo,hyperos icons/apps@2x/scalable/camera-photo.svg,mapped,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.android.contacts.activities.TwelveKeyDialer.png,com.android.contacts.activities.TwelveKeyDialer,Twelve Key Dialer,application icon,com.android.contacts.activities.TwelveKeyDialer -> call-start,hyperos icons/apps/scalable/call-start.svg,mapped,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.android.contacts.activities.TwelveKeyDialer.png,com.android.contacts.activities.TwelveKeyDialer,Twelve Key Dialer,application icon,com.android.contacts.activities.TwelveKeyDialer -> call-start,hyperos icons/apps@2x/scalable/call-start.svg,mapped,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.android.contacts.png,com.android.contacts,Contacts,application icon,com.android.contacts -> x-office-address-book,hyperos icons/apps/scalable/x-office-address-book.svg,mapped,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.android.contacts.png,com.android.contacts,Contacts,application icon,com.android.contacts -> x-office-address-book,hyperos icons/apps@2x/scalable/x-office-address-book.svg,mapped,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.android.deskclock.png,com.android.deskclock,Deskclock,application icon,com.android.deskclock -> alarm,hyperos icons/apps/scalable/alarm.svg,mapped,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.android.deskclock.png,com.android.deskclock,Deskclock,application icon,com.android.deskclock -> alarm,hyperos icons/apps@2x/scalable/alarm.svg,mapped,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.android.email.png,com.android.email,Email,application icon,com.android.email -> internet-mail,hyperos icons/apps/scalable/internet-mail.svg,mapped,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.android.email.png,com.android.email,Email,application icon,com.android.email -> internet-mail,hyperos icons/apps@2x/scalable/internet-mail.svg,mapped,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.android.fileexplorer.png,com.android.fileexplorer,Fileexplorer,application icon,com.android.fileexplorer -> system-file-manager,hyperos icons/apps/scalable/system-file-manager.svg,mapped,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.android.fileexplorer.png,com.android.fileexplorer,Fileexplorer,application icon,com.android.fileexplorer -> system-file-manager,hyperos icons/apps@2x/scalable/system-file-manager.svg,mapped,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.android.gallery3d.png,com.android.gallery3d,Gallery3D,application icon,com.android.gallery3d -> gallery3d,hyperos icons/apps/scalable/gallery3d.svg,fallback,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.android.gallery3d.png,com.android.gallery3d,Gallery3D,application icon,com.android.gallery3d -> gallery3d,hyperos icons/apps@2x/scalable/gallery3d.svg,fallback,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.android.mms.png,com.android.mms,Mms,application icon,com.android.mms -> mail-message-new,hyperos icons/apps/scalable/mail-message-new.svg,mapped,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.android.mms.png,com.android.mms,Mms,application icon,com.android.mms -> mail-message-new,hyperos icons/apps@2x/scalable/mail-message-new.svg,mapped,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.android.music.png,com.android.music,Music,application icon,com.android.music -> multimedia-player,hyperos icons/apps/scalable/multimedia-player.svg,mapped,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.android.music.png,com.android.music,Music,application icon,com.android.music -> multimedia-player,hyperos icons/apps@2x/scalable/multimedia-player.svg,mapped,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.android.providers.contacts.CallLogProvider.png,com.android.providers.contacts.CallLogProvider,Call Log Provider,application icon,com.android.providers.contacts.CallLogProvider -> call-start,hyperos icons/apps/scalable/call-start.svg,mapped,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.android.providers.contacts.CallLogProvider.png,com.android.providers.contacts.CallLogProvider,Call Log Provider,application icon,com.android.providers.contacts.CallLogProvider -> call-start,hyperos icons/apps@2x/scalable/call-start.svg,mapped,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.android.providers.contacts.png,com.android.providers.contacts,Contacts,application icon,com.android.providers.contacts -> x-office-address-book,hyperos icons/apps/scalable/x-office-address-book.svg,mapped,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.android.providers.contacts.png,com.android.providers.contacts,Contacts,application icon,com.android.providers.contacts -> x-office-address-book,hyperos icons/apps@2x/scalable/x-office-address-book.svg,mapped,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.android.providers.downloads.png,com.android.providers.downloads,Downloads,application icon,com.android.providers.downloads -> folder-download,hyperos icons/apps/scalable/folder-download.svg,mapped,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.android.providers.downloads.png,com.android.providers.downloads,Downloads,application icon,com.android.providers.downloads -> folder-download,hyperos icons/apps@2x/scalable/folder-download.svg,mapped,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.android.providers.downloads.ui.png,com.android.providers.downloads.ui,Ui,application icon,com.android.providers.downloads.ui -> folder-download,hyperos icons/apps/scalable/folder-download.svg,mapped,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.android.providers.downloads.ui.png,com.android.providers.downloads.ui,Ui,application icon,com.android.providers.downloads.ui -> folder-download,hyperos icons/apps@2x/scalable/folder-download.svg,mapped,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.android.providers.telephony.png,com.android.providers.telephony,Telephony,application icon,com.android.providers.telephony -> providers-telephony,hyperos icons/apps/scalable/providers-telephony.svg,fallback,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.android.providers.telephony.png,com.android.providers.telephony,Telephony,application icon,com.android.providers.telephony -> providers-telephony,hyperos icons/apps@2x/scalable/providers-telephony.svg,fallback,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.android.settings.png,com.android.settings,Settings,application icon,com.android.settings -> preferences-system,hyperos icons/apps/scalable/preferences-system.svg,mapped,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.android.settings.png,com.android.settings,Settings,application icon,com.android.settings -> preferences-system,hyperos icons/apps@2x/scalable/preferences-system.svg,mapped,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.android.soundrecorder.png,com.android.soundrecorder,Soundrecorder,application icon,com.android.soundrecorder -> audio-input-microphone,hyperos icons/apps/scalable/audio-input-microphone.svg,mapped,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.android.soundrecorder.png,com.android.soundrecorder,Soundrecorder,application icon,com.android.soundrecorder -> audio-input-microphone,hyperos icons/apps@2x/scalable/audio-input-microphone.svg,mapped,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.android.thememanager.png,com.android.thememanager,Thememanager,application icon,com.android.thememanager -> preferences-desktop-theme,hyperos icons/apps/scalable/preferences-desktop-theme.svg,mapped,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.android.thememanager.png,com.android.thememanager,Thememanager,application icon,com.android.thememanager -> preferences-desktop-theme,hyperos icons/apps@2x/scalable/preferences-desktop-theme.svg,mapped,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.android.voicedialer.png,com.android.voicedialer,Voicedialer,application icon,com.android.voicedialer -> audio-headset,hyperos icons/apps/scalable/audio-headset.svg,mapped,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.android.voicedialer.png,com.android.voicedialer,Voicedialer,application icon,com.android.voicedialer -> audio-headset,hyperos icons/apps@2x/scalable/audio-headset.svg,mapped,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.apple.android.music.png,com.apple.android.music,Music,application icon,com.apple.android.music -> multimedia-player,hyperos icons/apps/scalable/multimedia-player.svg,mapped,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.apple.android.music.png,com.apple.android.music,Music,application icon,com.apple.android.music -> multimedia-player,hyperos icons/apps@2x/scalable/multimedia-player.svg,mapped,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.chinamworld.bocmbci.png,com.chinamworld.bocmbci,Bocmbci,application icon,com.chinamworld.bocmbci -> chinamworld-bocmbci,hyperos icons/apps/scalable/chinamworld-bocmbci.svg,fallback,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.chinamworld.bocmbci.png,com.chinamworld.bocmbci,Bocmbci,application icon,com.chinamworld.bocmbci -> chinamworld-bocmbci,hyperos icons/apps@2x/scalable/chinamworld-bocmbci.svg,fallback,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.coolapk.market.png,com.coolapk.market,Market,application icon,com.coolapk.market -> coolapk-market,hyperos icons/apps/scalable/coolapk-market.svg,fallback,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.coolapk.market.png,com.coolapk.market,Market,application icon,com.coolapk.market -> coolapk-market,hyperos icons/apps@2x/scalable/coolapk-market.svg,fallback,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.ct.client.png,com.ct.client,Client,application icon,com.ct.client -> ct-client,hyperos icons/apps/scalable/ct-client.svg,fallback,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.ct.client.png,com.ct.client,Client,application icon,com.ct.client -> ct-client,hyperos icons/apps@2x/scalable/ct-client.svg,fallback,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.cubic.autohome.png,com.cubic.autohome,Autohome,application icon,com.cubic.autohome -> cubic-autohome,hyperos icons/apps/scalable/cubic-autohome.svg,fallback,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.cubic.autohome.png,com.cubic.autohome,Autohome,application icon,com.cubic.autohome -> cubic-autohome,hyperos icons/apps@2x/scalable/cubic-autohome.svg,fallback,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.deepseek.chat.png,com.deepseek.chat,Chat,application icon,com.deepseek.chat -> deepseek-chat,hyperos icons/apps/scalable/deepseek-chat.svg,fallback,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.deepseek.chat.png,com.deepseek.chat,Chat,application icon,com.deepseek.chat -> deepseek-chat,hyperos icons/apps@2x/scalable/deepseek-chat.svg,fallback,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.douban.frodo.png,com.douban.frodo,Frodo,application icon,com.douban.frodo -> douban-frodo,hyperos icons/apps/scalable/douban-frodo.svg,fallback,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.douban.frodo.png,com.douban.frodo,Frodo,application icon,com.douban.frodo -> douban-frodo,hyperos icons/apps@2x/scalable/douban-frodo.svg,fallback,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.duokan.phone.remotecontroller.png,com.duokan.phone.remotecontroller,Remotecontroller,application icon,com.duokan.phone.remotecontroller -> duokan-phone-remotecontroller,hyperos icons/apps/scalable/duokan-phone-remotecontroller.svg,fallback,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.duokan.phone.remotecontroller.png,com.duokan.phone.remotecontroller,Remotecontroller,application icon,com.duokan.phone.remotecontroller -> duokan-phone-remotecontroller,hyperos icons/apps@2x/scalable/duokan-phone-remotecontroller.svg,fallback,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.duokan.reader.png,com.duokan.reader,Reader,application icon,com.duokan.reader -> duokan-reader,hyperos icons/apps/scalable/duokan-reader.svg,fallback,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.duokan.reader.png,com.duokan.reader,Reader,application icon,com.duokan.reader -> duokan-reader,hyperos icons/apps@2x/scalable/duokan-reader.svg,fallback,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.eg.android.AlipayGphone.png,com.eg.android.AlipayGphone,Alipay Gphone,application icon,com.eg.android.AlipayGphone -> eg-android-alipaygphone,hyperos icons/apps/scalable/eg-android-alipaygphone.svg,fallback,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.eg.android.AlipayGphone.png,com.eg.android.AlipayGphone,Alipay Gphone,application icon,com.eg.android.AlipayGphone -> eg-android-alipaygphone,hyperos icons/apps@2x/scalable/eg-android-alipaygphone.svg,fallback,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.facebook.katana.png,com.facebook.katana,Katana,application icon,com.facebook.katana -> facebook,hyperos icons/apps/scalable/facebook.svg,mapped,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.facebook.katana.png,com.facebook.katana,Katana,application icon,com.facebook.katana -> facebook,hyperos icons/apps@2x/scalable/facebook.svg,mapped,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.facebook.orca.png,com.facebook.orca,Orca,application icon,com.facebook.orca -> messenger,hyperos icons/apps/scalable/messenger.svg,mapped,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.facebook.orca.png,com.facebook.orca,Orca,application icon,com.facebook.orca -> messenger,hyperos icons/apps@2x/scalable/messenger.svg,mapped,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.greenpoint.android.mc10086.activity.png,com.greenpoint.android.mc10086.activity,Activity,application icon,com.greenpoint.android.mc10086.activity -> greenpoint-android-mc10086-activity,hyperos icons/apps/scalable/greenpoint-android-mc10086-activity.svg,fallback,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.greenpoint.android.mc10086.activity.png,com.greenpoint.android.mc10086.activity,Activity,application icon,com.greenpoint.android.mc10086.activity -> greenpoint-android-mc10086-activity,hyperos icons/apps@2x/scalable/greenpoint-android-mc10086-activity.svg,fallback,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.hunantv.imgo.activity.png,com.hunantv.imgo.activity,Activity,application icon,com.hunantv.imgo.activity -> hunantv-imgo-activity,hyperos icons/apps/scalable/hunantv-imgo-activity.svg,fallback,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.hunantv.imgo.activity.png,com.hunantv.imgo.activity,Activity,application icon,com.hunantv.imgo.activity -> hunantv-imgo-activity,hyperos icons/apps@2x/scalable/hunantv-imgo-activity.svg,fallback,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.hupu.shihuo.png,com.hupu.shihuo,Shihuo,application icon,com.hupu.shihuo -> hupu-shihuo,hyperos icons/apps/scalable/hupu-shihuo.svg,fallback,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.hupu.shihuo.png,com.hupu.shihuo,Shihuo,application icon,com.hupu.shihuo -> hupu-shihuo,hyperos icons/apps@2x/scalable/hupu-shihuo.svg,fallback,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.icbc.png,com.icbc,Icbc,application icon,com.icbc -> icbc,hyperos icons/apps/scalable/icbc.svg,fallback,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.icbc.png,com.icbc,Icbc,application icon,com.icbc -> icbc,hyperos icons/apps@2x/scalable/icbc.svg,fallback,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.instagram.android.png,com.instagram.android,Android,application icon,com.instagram.android -> instagram,hyperos icons/apps/scalable/instagram.svg,mapped,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.instagram.android.png,com.instagram.android,Android,application icon,com.instagram.android -> instagram,hyperos icons/apps@2x/scalable/instagram.svg,mapped,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.jingdong.app.mall.png,com.jingdong.app.mall,Mall,application icon,com.jingdong.app.mall -> jingdong-app-mall,hyperos icons/apps/scalable/jingdong-app-mall.svg,fallback,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.jingdong.app.mall.png,com.jingdong.app.mall,Mall,application icon,com.jingdong.app.mall -> jingdong-app-mall,hyperos icons/apps@2x/scalable/jingdong-app-mall.svg,fallback,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.jingyao.easybike.png,com.jingyao.easybike,Easybike,application icon,com.jingyao.easybike -> jingyao-easybike,hyperos icons/apps/scalable/jingyao-easybike.svg,fallback,exists-skip,alias-exists-skip
hyperos3-icons/apps/128/com.jingyao.easybike.png,com.jingyao.easybike,Easybike,application icon,com.jingyao.easybike -> jingyao-easybike,hyperos icons/apps@2x/scalable/jingyao-easybike.svg,fallback,exists-skip,alias-exists-skip
